"FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
38755935,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Estructures vials"",""Element singular incidències"",07,12,2024,02,01,2025,03,""Sants-Montjuïc"",11,""el Poble-sec"",,""Carrer"",""del Mirador del Palau Nacional"",0006,429194,4580050,,,""MÒBIL"",""EMAIL""
38755955,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Clavegueram"",""Tapa clavegueram incidencies"",07,12,2024,02,01,2025,10,""Sant Martí"",71,""Provençals del Poblenou"",,""Carrer"",""del Marroc"",0001,432951,4584185,,,""MÒBIL"",""EMAIL""
38755943,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",08,12,2024,02,01,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Rambla"",""Rbla de Badal"",0029,427567,4579825,,,""MÒBIL"",""EMAIL""
38755941,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",08,12,2024,02,01,2025,10,""Sant Martí"",67,""la Vila Olímpica del Poblenou"",,""Ronda"",""Rda Litoral (llobregat)"",0086,432878,4582210,,,""MÒBIL"",""EMAIL""
38756966,""QUEIXA"",""Serveis socials"",""Servei d'atenció domiciliària"",""Desacord amb la gestió del servei d'atenció domiciliària"",09,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38755930,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Incidències instàncies i fulls de queixes"",""No ha rebut resposta_HISENDA"",09,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38755963,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Incidències instàncies i fulls de queixes"",""No ha rebut resposta_HISENDA"",09,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756936,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Oficina del Delegat de Protecció de Dades"",""Contacteu amb el Delegat de Protecció de Dades"",09,12,2024,02,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38755949,""QUEIXA"",""Hisenda"",""Devolucions"",""Devolució sol·licitada i no efectuada"",09,12,2024,02,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756919,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",09,12,2024,02,01,2025,02,""Eixample"",06,""la Sagrada Família"",023,""Carrer"",""dels Enamorats"",0078,431634,4584016,,,""TELÈFON"",""NO VOL RESPOSTA""
38756967,""QUEIXA"",""Serveis socials"",""Servei d'atenció domiciliària"",""Desacord amb la gestió del servei d'atenció domiciliària"",09,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""CARTA""
38756934,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Incidències instàncies i fulls de queixes"",""No ha rebut resposta"",10,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756924,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",11,12,2024,02,01,2025,01,""Ciutat Vella"",04,""Sant Pere  Santa Caterina i la Ribera"",043,""Carrer"",""del Doctor Aiguader"",0001,431959,4581551,,,""TELÈFON"",""NO VOL RESPOSTA""
38756928,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",11,12,2024,02,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Plaça"",""Pl de la Torre"",0001,428898,4584055,,,""MÒBIL"",""EMAIL""
38756963,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Baranes"",""Barana incidències"",11,12,2024,02,01,2025,04,""Les Corts"",19,""les Corts"",,""Carrer"",""del Marquès de Sentmenat"",0013,427676,4581861,,,""MÒBIL"",""EMAIL""
38756925,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",11,12,2024,02,01,2025,02,""Eixample"",06,""la Sagrada Família"",,""Carrer"",""de Padilla"",0189,431571,4583753,,,""WEB"",""EMAIL""
38756971,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",11,12,2024,02,01,2025,04,""Les Corts"",20,""la Maternitat i Sant Ramon"",,""Carrer"",""del Pintor Ribalta"",0001,426031,4581127,,,""MÒBIL"",""EMAIL""
38756923,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",11,12,2024,02,01,2025,04,""Les Corts"",19,""les Corts"",002,""Carrer"",""de Numància"",0076,427898,4581826,,,""TELÈFON"",""NO VOL RESPOSTA""
38756933,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",11,12,2024,02,01,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Carrer"",""Gran de Sant Andreu"",0345,432231,4587704,,,""MÒBIL"",""EMAIL""
38756926,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",11,12,2024,02,01,2025,03,""Sants-Montjuïc"",14,""la Font de la Guatlla"",,""Carrer"",""de la Mineria"",0048,428074,4579796,,,""MÒBIL"",""EMAIL""
38756977,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Senyalització vertical trànsit"",""Senyalització vertical incidències"",11,12,2024,02,01,2025,09,""Sant Andreu"",61,""la Sagrera"",,""Carrer"",""de Cortit"",0021,432296,4586365,,,""WEB"",""EMAIL""
38756929,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",12,12,2024,02,01,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""dels Salvador"",0002,430126,4581153,,,""MÒBIL"",""EMAIL""
38756927,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",12,12,2024,02,01,2025,06,""Gràcia"",29,""el Coll"",,""Carrer"",""del Torrent del Remei"",0020,428902,4585362,,,""MÒBIL"",""EMAIL""
38756972,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",12,12,2024,02,01,2025,04,""Les Corts"",19,""les Corts"",,""Travessera"",""Trav de Les Corts"",0252,427609,4581935,,,""MÒBIL"",""EMAIL""
38756951,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat sol·licitud poda per molèsties"",13,12,2024,02,01,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",004,""Carrer"",""de Sant Camil"",0003,428608,4584986,,,""TELÈFON"",""EMAIL""
38756937,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",13,12,2024,02,01,2025,10,""Sant Martí"",73,""la Verneda i la Pau"",127,""Plaça"",""Pl de la Palmera de Sant Martí"",0001,433518,4585607,,,""TELÈFON"",""EMAIL""
38756969,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Informació: llicències  comunicats o assabentats d'obres"",13,12,2024,02,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756957,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",13,12,2024,02,01,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Carrer"",""de Mallorca"",0312,430397,4583199,,,""MÒBIL"",""IMMEDIATA""
38756953,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",13,12,2024,02,01,2025,02,""Eixample"",10,""Sant Antoni"",,""Carrer"",""de Tamarit"",0155,429788,4581096,,,""WEB"",""IMMEDIATA""
38756964,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",13,12,2024,02,01,2025,10,""Sant Martí"",68,""el Poblenou"",,""Passeig"",""Pg Marítim del Bogatell"",0080,433682,4582866,,,""MÒBIL"",""EMAIL""
38756954,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",13,12,2024,02,01,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",,""Carrer"",""de Viladomat"",0122,429423,4581380,,,""WEB"",""IMMEDIATA""
38756955,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",13,12,2024,02,01,2025,02,""Eixample"",10,""Sant Antoni"",169,""Carrer"",""del Parlament"",0055,430086,4581013,,,""TELÈFON"",""IMMEDIATA""
38756962,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Estructures vials"",""Element singular incidències"",14,12,2024,02,01,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Rambla"",""Rbla de Badal"",0029,427567,4579825,,,""MÒBIL"",""EMAIL""
38756959,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",14,12,2024,02,01,2025,02,""Eixample"",05,""el Fort Pienc"",015,""Avinguda"",""Av Diagonal"",0237,431590,4583687,,,""TELÈFON"",""IMMEDIATA""
38756958,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",14,12,2024,02,01,2025,02,""Eixample"",05,""el Fort Pienc"",,""Avinguda"",""Av Diagonal"",0239,431571,4583681,,,""MÒBIL"",""IMMEDIATA""
38756960,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",14,12,2024,02,01,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Rambla"",""Rbla de Catalunya"",0054,430112,4582482,,,""MÒBIL"",""IMMEDIATA""
38756939,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",14,12,2024,02,01,2025,10,""Sant Martí"",66,""el Parc i la Llacuna del Poblenou"",,""Carrer"",""de Bolívia"",0078,432448,4583848,,,""MÒBIL"",""EMAIL""
38756911,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",14,12,2024,02,01,2025,09,""Sant Andreu"",63,""Navas"",084,""Plaça"",""Pl de Maragall"",0021,431610,4585694,,,""TELÈFON"",""NO VOL RESPOSTA""
38756938,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",14,12,2024,02,01,2025,10,""Sant Martí"",73,""la Verneda i la Pau"",,""Carrer"",""de Puigcerdà"",0222,433511,4585615,,,""MÒBIL"",""EMAIL""
38756947,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",15,12,2024,02,01,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Carrer"",""de Robrenyo"",0081,428153,4581613,,,""MÒBIL"",""EMAIL""
38756920,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Recollida de poda a domicili als barris de Vallvidrera  el Tibidabo i les Planes"",15,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756965,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",15,12,2024,02,01,2025,10,""Sant Martí"",67,""la Vila Olímpica del Poblenou"",,""Passeig"",""Pg Marítim de Nova Icària"",0069,433251,4582476,,,""MÒBIL"",""EMAIL""
38756941,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",15,12,2024,02,01,2025,10,""Sant Martí"",69,""Diagonal Mar i el Front Marítim del Poblenou"",078,""Parc"",""Parc Esportiu de la Mar Bella"",0000,434039,4583342,,,""TELÈFON"",""NO VOL RESPOSTA""
38756949,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",15,12,2024,02,01,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",006,""Avinguda"",""Av de J. V. Foix"",0055,426373,4583173,,,""TELÈFON"",""EMAIL""
38756944,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",15,12,2024,02,01,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Carrer"",""de la Constitució"",0031,427825,4580137,,,""MÒBIL"",""EMAIL""
38756945,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",15,12,2024,02,01,2025,07,""Horta-Guinardó"",35,""el Guinardó"",038,""Jardins"",""Jard del Doctor Pla i Armengol"",0000,430702,4585216,,,""TELÈFON"",""SMS""
38756940,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",15,12,2024,02,01,2025,10,""Sant Martí"",66,""el Parc i la Llacuna del Poblenou"",,""Carrer"",""de la Ciutat de Granada"",0122,432609,4583672,,,""MÒBIL"",""EMAIL""
38756948,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",15,12,2024,02,01,2025,08,""Nou Barris"",45,""Porta"",,""Carrer"",""de L'escultor Ordóñez"",0055,431078,4587276,,,""MÒBIL"",""EMAIL""
38756916,""PETICIO DE SERVEI"",""Recollida i neteja de l'espai urbà"",""Recollida comercial"",""Bujol nou"",16,12,2024,02,01,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",011,""Carrer"",""de L'hort de la Vila"",0018,426681,4583411,,,""TELÈFON"",""IMMEDIATA""
38756935,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Incidències instàncies i fulls de queixes"",""No ha rebut resposta"",16,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756932,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",16,12,2024,02,01,2025,06,""Gràcia"",32,""el Camp d'en Grassot i Gràcia Nova"",,""Carrer"",""de Pi i Margall"",0016,430074,4584207,,,""WEB"",""EMAIL""
38756946,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Jocs infantils"",""Jocs infantils incidències"",16,12,2024,02,01,2025,07,""Horta-Guinardó"",35,""el Guinardó"",,""Avinguda"",""Av de la Mare de Déu de Montserrat"",0114,430627,4585268,,,""MÒBIL"",""EMAIL""
38756973,""SUGGERIMENT"",""Recollida i neteja de l'espai urbà"",""Recollida orgànic / rebuig"",""Contenidor orgànic/rebuig canvi de lloc"",16,12,2024,02,01,2025,04,""Les Corts"",20,""la Maternitat i Sant Ramon"",047,""Carrer"",""de Poblet"",0012,426037,4580901,,,""TELÈFON"",""EMAIL""
38756921,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Recollida de poda a domicili als barris de Vallvidrera  el Tibidabo i les Planes"",16,12,2024,02,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756915,""PETICIO DE SERVEI"",""Recollida i neteja de l'espai urbà"",""Recollida comercial"",""Bujol nou"",16,12,2024,02,01,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",011,""Carrer"",""de L'hort de la Vila"",0018,426681,4583411,,,""TELÈFON"",""IMMEDIATA""
38756912,""PETICIO DE SERVEI"",""Recollida i neteja de l'espai urbà"",""Recollida comercial"",""Bujol nou"",16,12,2024,02,01,2025,10,""Sant Martí"",72,""Sant Martí de Provençals"",116,""Carrer"",""del Pont del Treball Digne"",0015,432790,4585937,,,""TELÈFON"",""IMMEDIATA""
38756931,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",16,12,2024,02,01,2025,09,""Sant Andreu"",60,""Sant Andreu"",043,""Carrer"",""de Pons i Gallarza"",0088,431920,4587437,,,""TELÈFON"",""NO VOL RESPOSTA""
38756975,""INCIDENCIA"",""Informació  tràmits i atenció ciutadana"",""Incidències instàncies i fulls de queixes"",""No ha rebut resposta_HISENDA"",16,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756930,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",16,12,2024,02,01,2025,09,""Sant Andreu"",60,""Sant Andreu"",048,""Carrer"",""de Sòcrates"",0068,431982,4587030,,,""TELÈFON"",""NO VOL RESPOSTA""
38756942,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Mobiliari urbà en parcs"",""Bancs en parcs incidències"",16,12,2024,02,01,2025,08,""Nou Barris"",52,""la Prosperitat"",090,""Carrer"",""de Pablo Iglesias"",0013,431587,4588267,,,""TELÈFON"",""CARTA""
38756910,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",17,12,2024,02,01,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",,""Carrer"",""de Santaló"",0123,428210,4583431,,,""WEB"",""IMMEDIATA""
38756968,""QUEIXA"",""Informació  tràmits i atenció ciutadana"",""Web Portal de Tràmits"",""Avaria pàgina tràmits"",17,12,2024,02,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756950,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",17,12,2024,02,01,2025,04,""Les Corts"",21,""Pedralbes"",,""Carrer"",""de Bosch i Gimpera"",0015,426270,4582952,,,""WEB"",""EMAIL""
38756914,""CONSULTA"",""Urbanisme"",""Consultes catàleg de patrimoni"",""Consulta catalogació protecció de patrimoni"",17,12,2024,02,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756961,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",17,12,2024,02,01,2025,02,""Eixample"",06,""la Sagrada Família"",045,""Carrer"",""de Lepant"",0325,430853,4584302,,,""TELÈFON"",""IMMEDIATA""
38756976,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Senyals informatius"",""Senyal informatiu nou/canvi de lloc"",17,12,2024,02,01,2025,10,""Sant Martí"",68,""el Poblenou"",,""Carrer"",""de Pujades"",0268,433541,4583992,,,""MÒBIL"",""EMAIL""
38756956,""QUEIXA"",""Prevenció i seguretat"",""Incompliment d'ordenances a l'espai públic"",""Drogues"",17,12,2024,02,01,2025,10,""Sant Martí"",72,""Sant Martí de Provençals"",,""Carrer"",""de Menorca"",0072,433019,4585757,,,""WEB"",""EMAIL""
38756943,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Parcs jardins i zones verdes"",""Parcs jardins i zones verdes incidències"",17,12,2024,02,01,2025,10,""Sant Martí"",71,""Provençals del Poblenou"",,""Gran Via"",""G.v. de Les Corts Catalanes"",1014,433105,4584814,,,""MÒBIL"",""EMAIL""
38756917,""CONSULTA"",""Urbanisme"",""Consultes catàleg de patrimoni"",""Consulta catalogació protecció de patrimoni"",17,12,2024,02,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756913,""PETICIO DE SERVEI"",""Recollida i neteja de l'espai urbà"",""Recollida comercial"",""Bujol nou"",17,12,2024,02,01,2025,09,""Sant Andreu"",61,""la Sagrera"",063,""Carrer"",""Gran de la Sagrera"",0058,432422,4585911,,,""TELÈFON"",""IMMEDIATA""
38756918,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat sol·licitud poda per molèsties"",17,12,2024,02,01,2025,10,""Sant Martí"",65,""el Clot"",036,""Carrer"",""de Sant Joan de Malta"",0030,432533,4584414,,,""WEB"",""EMAIL""
38756909,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",17,12,2024,02,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""D'homer"",0046,428512,4584437,,,""WEB"",""IMMEDIATA""
38756974,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",17,12,2024,02,01,2025,03,""Sants-Montjuïc"",17,""Sants - Badal"",076,""Carrer"",""de L'escultor Canet"",0031,426926,4580559,,,""TELÈFON"",""EMAIL""
38758919,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Recollida de poda a domicili als barris de Vallvidrera  el Tibidabo i les Planes"",18,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38758949,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",18,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38758906,""QUEIXA"",""Prevenció i seguretat"",""Actuació guàrdia urbana"",""Disconforme actuació agent"",18,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38758946,""INCIDENCIA"",""Mobilitat"",""Bicicletes"",""Bicicleta abandonada"",18,12,2024,02,01,2025,02,""Eixample"",06,""la Sagrada Família"",,""Carrer"",""del Consell de Cent"",0542,431630,4583843,,,""MÒBIL"",""IMMEDIATA""
38758915,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat tractament plaga o malura"",18,12,2024,02,01,2025,10,""Sant Martí"",64,""el Camp de l'Arpa del Clot"",,""Carrer"",""de Trinxant"",0041,431935,4585086,,,""MÒBIL"",""EMAIL""
38758928,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Tanca"",""Tanca incidències"",18,12,2024,02,01,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Pas"",""Pas de Fructuós Gelabert"",0004,427795,4580749,,,""MÒBIL"",""NO VOL RESPOSTA""
38758907,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",18,12,2024,02,01,2025,05,""Sarrià-Sant Gervasi"",25,""Sant Gervasi - la Bonanova"",043,""Carrer"",""de Reus"",0021,427676,4584092,,,""TELÈFON"",""IMMEDIATA""
38756922,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Recollida de poda a domicili als barris de Vallvidrera  el Tibidabo i les Planes"",18,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38758942,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",18,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38758951,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",18,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38758947,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",18,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38758916,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat incidències"",19,12,2024,02,01,2025,09,""Sant Andreu"",62,""el Congrés i els Indians"",079,""Carrer"",""de Ramon Albó"",0062,431266,4586406,,,""INSTÀNCIA TELEMÀTICA"",""EMAIL""
38758920,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Recollida de poda a domicili als barris de Vallvidrera  el Tibidabo i les Planes"",19,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""NO VOL RESPOSTA""
38758961,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",19,12,2024,02,01,2025,06,""Gràcia"",32,""el Camp d'en Grassot i Gràcia Nova"",,""Passatge"",""Ptge de Nogués"",0016,430339,4584367,,,""WEB"",""EMAIL""
38758960,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera incidències"",19,12,2024,02,01,2025,04,""Les Corts"",19,""les Corts"",,""Avinguda"",""Av Diagonal"",0597,427292,4582266,,,""MÒBIL"",""EMAIL""
38758921,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Recollida de poda a domicili als barris de Vallvidrera  el Tibidabo i les Planes"",19,12,2024,02,01,2025,,,,,,,,,,,,,""TELÈFON"",""NO VOL RESPOSTA""
